OBJECTID,KEYWORD,RuleID,Override,Shape__Area,Shape__Length
1282, ,Rule_1,,3.77242210634074e-08,0.000981368015736236
1283, ,Rule_1,,3.77087528254634e-08,0.000879027128072749
1284, ,Rule_1,,3.76954668333666e-08,0.00106953473080155
1285, ,Rule_1,,3.75955289150501e-08,0.00119982143835628
1286, ,Rule_1,,3.75507198988975e-08,0.000949234890030065
1287, ,Rule_1,,3.75776116710583e-08,0.000982544465083661
1288, ,Rule_1,,3.75829781290153e-08,0.000971914926268577
1290, ,Rule_1,,3.74474801939546e-08,0.00093670451959625
1291, ,Rule_1,,3.74287854886542e-08,0.0009192355115803
1292, ,Rule_1,,3.74300784146265e-08,0.000917866035835851
1293, ,Rule_1,,3.73806359585871e-08,0.000955514497314319
1294, ,Rule_1,,3.73728492879686e-08,0.00108521023681614
1295, ,Rule_1,,3.73364951789613e-08,0.000914141182432424
1296, ,Rule_1,,3.73396800904584e-08,0.000947096393267071
1297, ,Rule_1,,3.73097393478219e-08,0.000970288221999499
1298, ,Rule_1,,3.72756924113663e-08,0.000995625651615672
1299, ,Rule_1,,3.73010444115393e-08,0.000861461796227016
1300, ,Rule_1,,3.72943793760289e-08,0.000810795453413703
1301, ,Rule_1,,3.72689989637608e-08,0.000857502272095592
1302, ,Rule_1,,3.72520443574396e-08,0.000812233230099738
1303, ,Rule_1,,3.72304154298027e-08,0.000889129770082558
1304, ,Rule_1,,3.72292902706626e-08,0.000784372399199822
1305, ,Rule_1,,3.720506659294e-08,0.00082939702951294
1306, ,Rule_1,,3.72130445748099e-08,0.00104307552500564
1307, ,Rule_1,,3.71977069605324e-08,0.000938051756573911
1308, ,Rule_1,,3.71309504176937e-08,0.000899219184225566
1309, ,Rule_1,,3.71328382357183e-08,0.000923764881222577
1310, ,Rule_1,,3.71180677302053e-08,0.000869963536296035
1311, ,Rule_1,,3.71095949716638e-08,0.000941801895329113
1312, ,Rule_1,,3.71015534485537e-08,0.00109274386009355
1313, ,Rule_1,,3.70507588564673e-08,0.000815168616379207
1314, ,Rule_1,,3.7042419088742e-08,0.000966282881056053
1315, ,Rule_1,,3.70571354691361e-08,0.000940152260210639
1316, ,Rule_1,,3.70451664161509e-08,0.00108777145439921
1317, ,Rule_1,,3.70082572090041e-08,0.000788345178904584
1318, ,Rule_1,,3.69654318185154e-08,0.000922484891885596
1319, ,Rule_1,,3.69301333154383e-08,0.000952174833496645
1320, ,Rule_1,,3.69515948312056e-08,0.000876527240885637
1321, ,Rule_1,,3.69535041057545e-08,0.000877817175043806
1322, ,Rule_1,,3.69379435066893e-08,0.000858773610181488
1323, ,Rule_1,,3.68918529711178e-08,0.000924158781785147
1325, ,Rule_1,,3.68948747186038e-08,0.00106748658475768
1326, ,Rule_1,,3.68261798738079e-08,0.000883817432284295
1327, ,Rule_1,,3.6775836811892e-08,0.000905447367489298
1328, ,Rule_1,,3.67838455356174e-08,0.000912216201109089
1329, ,Rule_1,,3.67481992900824e-08,0.000905266372263318
1330, ,Rule_1,,3.67209446910754e-08,0.000797331654929273
1331, ,Rule_1,,3.67248048011974e-08,0.000916455330077999
1332, ,Rule_1,,3.67325091574931e-08,0.00107492159662208
1333, ,Rule_1,,3.67287977263542e-08,0.000803258331848994
1334, ,Rule_1,,3.67286264759813e-08,0.00092246899126065
1335, ,Rule_1,,3.67148827852026e-08,0.00095825520892019
1336, ,Rule_1,,3.66817237692466e-08,0.000901959845193221
1337, ,Rule_1,,3.66685241122873e-08,0.000928092331984564
1338, ,Rule_1,,3.66667355880663e-08,0.00081913085340728
1339, ,Rule_1,,3.65541191906838e-08,0.000782553440999586
1340, ,Rule_1,,3.65638779820011e-08,0.000879065515819561
1341, ,Rule_1,,3.65442665577381e-08,0.00113079688468357
1342, ,Rule_1,,3.65418188108528e-08,0.000851190248999156
1343, ,Rule_1,,3.65049620414156e-08,0.00118433859866179
1344, ,Rule_1,,3.64801253483073e-08,0.000889397197341636
1345, ,Rule_1,,3.64108567502614e-08,0.000884738063551151
1346, ,Rule_1,,3.63853409180071e-08,0.000920717855733361
1347, ,Rule_1,,3.63668479032996e-08,0.000934599522101974
1348, ,Rule_1,,3.63659907778705e-08,0.000918588563709554
1349, ,Rule_1,,3.64084513337216e-08,0.000936348741817797
1350, ,Rule_1,,3.63992984155795e-08,0.000854821863403541
1351, ,Rule_1,,3.63365945061955e-08,0.000943675145253149
1352, ,Rule_1,,3.63685913232514e-08,0.00109839338244548
1353, ,Rule_1,,3.63563909385168e-08,0.00096508003000412
1354, ,Rule_1,,3.63374568267186e-08,0.000935814180114081
1355, ,Rule_1,,3.63178089362278e-08,0.000958554514046021
1356, ,Rule_1,,3.63095309240906e-08,0.000941420057835827
1357, ,Rule_1,,3.63276518572905e-08,0.000876030539015399
1358, ,Rule_1,,3.62230221464934e-08,0.000779166241926953
1359, ,Rule_1,,3.62465020930237e-08,0.00092149571227903
1360, ,Rule_1,,3.62280701282594e-08,0.00109408955181534
1361, ,Rule_1,,3.62087542755138e-08,0.000828824855381551
1362, ,Rule_1,,3.61910124655882e-08,0.000916212165555891
1363, ,Rule_1,,3.61592558570146e-08,0.000883954475381141
1364, ,Rule_1,,3.61996980137958e-08,0.000891939178895142
1365, ,Rule_1,,3.61716841547243e-08,0.000832891205268928
1366, ,Rule_1,,3.61030253704593e-08,0.000969632810303915
1367, ,Rule_1,,3.60710083717252e-08,0.00101092237021024
1368, ,Rule_1,,3.60647867797801e-08,0.0011941349555581
1369, ,Rule_1,,3.60694313209479e-08,0.00100224142292099
1370, ,Rule_1,,3.60643190275202e-08,0.00110853735095006
1371, ,Rule_1,,3.60468883655957e-08,0.000923550833774217
1372, ,Rule_1,,3.60575214330693e-08,0.00106498992752047
1373, ,Rule_1,,3.59743950544381e-08,0.00101159567084889
1374, ,Rule_1,,3.59793224486047e-08,0.000967979762382597
1375, ,Rule_1,,3.59231706382743e-08,0.000776921551218394
1376, ,Rule_1,,3.59154952628351e-08,0.000891802413891156
1377, ,Rule_1,,3.590084194853e-08,0.000809332486318593
1378, ,Rule_1,,3.59036015974594e-08,0.00089902543146986
1379, ,Rule_1,,3.58899835850508e-08,0.00086854714644357
1380, ,Rule_1,,3.58805450948988e-08,0.000956561554736147
1381, ,Rule_1,,3.59025275745615e-08,0.00106555897487579
1382, ,Rule_1,,3.58396131520604e-08,0.000815662855818726
1383, ,Rule_1,,3.58304714999917e-08,0.000787710849133364
1384, ,Rule_1,,3.583783664788e-08,0.000778503799012022
1385, ,Rule_1,,3.58122301065651e-08,0.000843196434796925
1386, ,Rule_1,,3.57438606510931e-08,0.00090146621306538
1387, ,Rule_1,,3.57273720751519e-08,0.000775314665294367
1388, ,Rule_1,,3.57189695184131e-08,0.000778587141998909
1389, ,Rule_1,,3.57148709771868e-08,0.000980385158330031
1391, ,Rule_1,,3.57004366806849e-08,0.000882245214234393
1392, ,Rule_1,,3.56688755763796e-08,0.000881842476712047
1393, ,Rule_1,,3.56329713426587e-08,0.00090635529233064
1394, ,Rule_1,,3.56146288022672e-08,0.000915479980449725
1395, ,Rule_1,,3.55997885149573e-08,0.0010953353225215
1396, ,Rule_1,,3.55572801443425e-08,0.000854892136019037
1397, ,Rule_1,,3.56030418804285e-08,0.000901185253848476
1398, ,Rule_1,,3.55926378967448e-08,0.00082759473679125
1399, ,Rule_1,,3.55583062892101e-08,0.000855510059983226
1400, ,Rule_1,,3.55136584149335e-08,0.000890131471516178
1401, ,Rule_1,,3.55130230924951e-08,0.000889030217543109
1403, ,Rule_1,,3.54866640818785e-08,0.000879611312747214
1404, ,Rule_1,,3.54638148523961e-08,0.000813580769666132
1405, ,Rule_1,,3.54551565596408e-08,0.000837140415560039
1406, ,Rule_1,,3.53916213061797e-08,0.000834842739501857
1407, ,Rule_1,,3.53967879167363e-08,0.00119021208471738
1408, ,Rule_1,,3.53798078275924e-08,0.000923319156444321
1409, ,Rule_1,,3.5397854218835e-08,0.000802426735681535
1410, ,Rule_1,,3.53686463216361e-08,0.000872683692034062
1411, ,Rule_1,,3.53601252501678e-08,0.00089487933867391
1412, ,Rule_1,,3.53532334750251e-08,0.000846884527584705
1413, ,Rule_1,,3.53607025788772e-08,0.000799262972425948
1414, ,Rule_1,,3.53692505842591e-08,0.00106827048556699
1415, ,Rule_1,,3.53134639692337e-08,0.000849930741457089
1416, ,Rule_1,,3.53037675098352e-08,0.000927760222346233
1417, ,Rule_1,,3.52994745499276e-08,0.00094000435980088
1418, ,Rule_1,,3.52771349008713e-08,0.00081890770152818
1419, ,Rule_1,,3.52841612887704e-08,0.000931219129739097
1420, ,Rule_1,,3.52074426298262e-08,0.00087585612176282
1421, ,Rule_1,,3.52240256396609e-08,0.000926868846363386
1422, ,Rule_1,,3.51971262883362e-08,0.000906657869261623
1423, ,Rule_1,,3.52476150684399e-08,0.000889326339724349
1424, ,Rule_1,,3.52228175297569e-08,0.00105810001328001
1425, ,Rule_1,,3.52173241927892e-08,0.000771081614011218
1426, ,Rule_1,,3.52170204368644e-08,0.000763666039714074
1427, ,Rule_1,,3.51965629750688e-08,0.000925296589244724
1428, ,Rule_1,,3.52013199329423e-08,0.000805092223551997
1429, ,Rule_1,,3.51751166762681e-08,0.000891406708320982
1431, ,Rule_1,,3.51579175143682e-08,0.000985445308213421
1432, ,Rule_1,,3.51559161878562e-08,0.000879693227292571
1433, ,Rule_1,,3.5148997584578e-08,0.000834553306747391
1434, ,Rule_1,,3.50885710973863e-08,0.000792316115661682
1435, ,Rule_1,,3.50896859139282e-08,0.000786954995906598
1436, ,Rule_1,,3.50649467753253e-08,0.000937169553039523
1437, ,Rule_1,,3.50380065456828e-08,0.000932843189560057
1438, ,Rule_1,,3.50725600086657e-08,0.00103774805426131
1439, ,Rule_1,,3.50338669256115e-08,0.000978028618526824
1440, ,Rule_1,,3.50321073502464e-08,0.000825391995047002
1441, ,Rule_1,,3.49495150769488e-08,0.000858249832825769
1442, ,Rule_1,,3.49453567465931e-08,0.000865527333092078
1443, ,Rule_1,,3.49584020103391e-08,0.000882638549131647
1444, ,Rule_1,,3.4934097712662e-08,0.00103594799315062
1445, ,Rule_1,,3.4893770837374e-08,0.000858142844035651
1446, ,Rule_1,,3.48742274372962e-08,0.000832164551065518
1447, ,Rule_1,,3.48845497538886e-08,0.000953377736115761
1448, ,Rule_1,,3.48811203931532e-08,0.000942358685450969
1449, ,Rule_1,,3.48612443392907e-08,0.000951611915170911
1450, ,Rule_1,,3.48638405244956e-08,0.000864886613160193
1451, ,Rule_1,,3.48145543630641e-08,0.000931974511030628
1452, ,Rule_1,,3.47897882164677e-08,0.00101299599810016
1453, ,Rule_1,,3.47565094612748e-08,0.000876678021733748
1454, ,Rule_1,,3.47785874909858e-08,0.000931256290335842
1455, ,Rule_1,,3.47819839021468e-08,0.000989968136947305
1456, ,Rule_1,,3.47356603820051e-08,0.000858605480550377
1458, ,Rule_1,,3.47083169894272e-08,0.000774868159883003
1459, ,Rule_1,,3.46660993886687e-08,0.000866794898913668
1460, ,Rule_1,,3.46534656114762e-08,0.000825319303049894
1461, ,Rule_1,,3.46718750730751e-08,0.000831970319789166
1462, ,Rule_1,,3.46201474208656e-08,0.000903922415762368
1463, ,Rule_1,,3.46552320037805e-08,0.00092663216601337
1464, ,Rule_1,,3.46183245060563e-08,0.000924043326748084
1465, ,Rule_1,,3.46053312424759e-08,0.000842974497408344
1466, ,Rule_1,,3.45877344010657e-08,0.000758941108518387
1467, ,Rule_1,,3.45672887875089e-08,0.000826341884834192
1468, ,Rule_1,,3.45593043769398e-08,0.000888312783780811
1469, ,Rule_1,,3.45503435574389e-08,0.000973056164218733
1470, ,Rule_1,,3.4509483333679e-08,0.000804424935074059
1471, ,Rule_1,,3.44805656345594e-08,0.00088246398716269
1472, ,Rule_1,,3.44535761119891e-08,0.00107063963804471
1473, ,Rule_1,,3.44477819900173e-08,0.0009828725825122
1474, ,Rule_1,,3.44247870802506e-08,0.000777382917351678
1475, ,Rule_1,,3.43546579414322e-08,0.000915896553745062
1476, ,Rule_1,,3.43453652978381e-08,0.000928025749436351
